context_text,reply_text,language,source,gap_lines,gap_seconds 
"Yeah, same.
I think I was level 13.",Yep.,,4_9hours.mp4,1,2
"Oh yeah, yep.
That's how that works.
Oh man, if I...
Okay, I'm just going to...
Keep my cool.
Find out.
Why are you squirting on me?",Sorry.,,4_9hours.mp4,1,3
"Oh!
Oh, we got him back?
Nice.
Well, I fucked it.
Oh, what?
I literally lost over 100k runes.","Wait, I didn't get my runes back.",,4_9hours.mp4,1,7
"Oh, you died again?","No, but I can't see where my runes are.",,4_9hours.mp4,1,2
"Oh, okay.",Why don't you help Gilly?,,4_9hours.mp4,1,1
"I'm looking on the fucking map!
Just...
I don't know.
I don't know what we're doing right now.
I'm so fucking lost.",My fucking runes are also gone.,,4_9hours.mp4,1,4
Let's never do that again.,"Okay, I died extremely fast right now.",,4_9hours.mp4,1,3
That was a bad idea.,I think the fog gets worse after time.,,4_9hours.mp4,1,1
"Are we going back?
No.",No.,,4_9hours.mp4,1,1
No.,"I can't lose another level, so we will stay level 12.",,4_9hours.mp4,1,1
"Yeah, I got that as well.",It's not completely fucked.,,4_9hours.mp4,1,1
"Instead of getting a level, I just lost a level.
Use it or lose it.
No, I would have had to do...
Kill a fucking squid.
Fuck!
Why didn't I think of that?
Not a squid.
It's a cold...
A jellyfish.
An octopus.",Yeah.,,4_9hours.mp4,1,4
"I can't do anything as well.
Yeah, that's true.
I'm sorry for even suggesting this trash strat.
Well, it's not a bad strat, but...","You always suggest that, and I'm always like,",,4_9hours.mp4,1,2
The one area was fine.,And then I just get fucked too.,,4_9hours.mp4,1,1
The mad troll area was fine.,"Yeah, there was no problem.",,4_9hours.mp4,1,2
"Getting back wouldn't have been a problem.
We could have just walked.
We would have gotten a new grace.
With new flashes.
And if we would have died on our way back,
we just would have had to go there and grab our runes.
Getting back wasn't the issue.
I mean, if we all had our mains too.","No, I won't do it again.",,4_9hours.mp4,1,4
13.,"I gained 10% HP, but that was literally the level that I lost.",,4_9hours.mp4,1,1
"Open the way.
Duuuuh.
He's in the way.
Oh no no no no no.
So close.
What the fuck?
Yeah the fog's out.
Help.
No, I was standing next to him and just fucking...
Spikes from the ground.
Like a bitch.
Like a bitch he is.
Yeah we're dealing a big amount of damage.
So do they.
Yeah.
Why are you tanking?
Yeah.","Yeah, I know.",,4_9hours.mp4,1,3
"No.
Oh.
Oh man this fucking spare car is so fucking slow and it's insane.","Yeah, fuck that.",,4_9hours.mp4,1,11
"Hold it lady.
You got that.
I'm just gonna fight the moth.",What?,,4_9hours.mp4,1,2
"I can't hit the moth, I'm just running towards her.","Oh she's cocooning me, I'm gonna die.",,4_9hours.mp4,1,3
Oh do you want star shards?,I'm spinning.,,4_9hours.mp4,1,2
"Okay star shards over here drop.
Close.
How did we deal almost half of it's damage?
I don't know.
Did the map change?
The map did change.
Oh they're connected.
Nevermind.
Hold out.
You can't watch me.
Fucking shot laser beams.
Fucking orbital lasering us.",Get gilly back.,,4_9hours.mp4,1,2
"I'm trying, I'm trying.","Yes, good job.",,4_9hours.mp4,1,2
That's fucking bullshit.,That is a bullshit boss.,,4_9hours.mp4,1,4
"Why does it fucking orbit laser?
Laser to my fucking arse.
Why is it so slow?",You're getting both of us actually.,,4_9hours.mp4,1,6
"God the laser, is that laser on my head again?",Nope.,,4_9hours.mp4,1,3
"No the laser is coming.
I'll get you though.
Gotcha.
Away, away, away.
Okay.",I have one HP.,,4_9hours.mp4,1,11
That's enough.,Nope.,,4_9hours.mp4,1,2
It was.,"For a little bit, yeah.",,4_9hours.mp4,1,2
"Doomstone.
Doomstone.
Doomstone.","Go away, go away.",,4_9hours.mp4,1,9
"I can't move when he does it.
My animation is so slow.",Toaster PC.,,4_9hours.mp4,1,4
"Toaster me.
Nah.","Nah, when I...",,4_9hours.mp4,1,2
"Okay, I wanna see if we just die.
Cause I have the fucking thing that...
Okay, wakes me back up.
But I don't have...",Is it a...,,4_9hours.mp4,1,2
It's an item.,"Oh, an item you find on the map.",,4_9hours.mp4,1,3
"Yeah, it's one of the legendary boss drops.
It's coming.","Yeah, but Tom is invisible.",,4_9hours.mp4,1,2
"Thomas, he's not in good range.
Oh, it takes ages.
It's a scare.",Yeah.,,4_9hours.mp4,1,2
"If it didn't fill back up, it would be fair.",It fills back up so quickly.,,4_9hours.mp4,1,4
The boss would be free if it wouldn't fill back up.,Do you think so?,,4_9hours.mp4,1,5
"I have a warming stone. I'm fine.
I don't need teammates.",Exactly.,,4_9hours.mp4,1,2
What if teammates ever come for me?,I'm just taking a nap.,,4_9hours.mp4,1,2
Fuck.,Shit.,,4_9hours.mp4,1,2
"Wait, what's your next character?",Wilder.,,4_9hours.mp4,1,2
"Okay.
I wish we could play around
without any fucking restrictions.
We've never done that.",We've never done that.,,4_9hours.mp4,1,2
"Fuck recluse.
I think.
Put him in the bin.",I just got improved claw attack power right?,,4_9hours.mp4,1,18
"I have no idea.
Sorry milady.
But i do not know.",well what am I good with? Strength and dex,,4_9hours.mp4,1,8
"Yes.
Not as smart as you think you are.","Recluse has intelligence and faith, yeah, but HP is a D.",,4_9hours.mp4,1,5
"Bro, we tankin'!
I'm tanking right now!",Stop tanking!,,4_9hours.mp4,1,2
"Enemy Executor!
I'm fucked. I died.
We do be tankin'.
I died.
Wait, I thought you came...
You're coming...",I'm on me way.,,4_9hours.mp4,1,2
I'm on my way.,"Wait, where's the Grace though?",,4_9hours.mp4,1,6
"I'm dying and you're just
fighting stupid heads.","Oh my god,",,4_9hours.mp4,1,2
"Are you listening to what I'm
saying?",Yeah!,,4_9hours.mp4,1,2
"I told you that there's an Executor
though.","Yeah I know, that I didn't hear.",,4_9hours.mp4,1,2
"I said it like three seconds ago.
Oh, I'm down. No.
Fuck.
The Executor is kinda strong.
Luigi!",I can't! The fucking Executor is,,4_9hours.mp4,1,2
"Fuck, I wish I had known the Executor
was there. I wouldn't have gone there.
There's only one
somewhere.
Someone's hiding
their fucking tits again.","Oh my god, who is",,4_9hours.mp4,1,4
"Oh no, please get me out.","Yeah, be wary of Iron Eye.",,4_9hours.mp4,1,2
Oh my god.,I got him.,,4_9hours.mp4,1,12
"Hit me with
the Goomba, boy.",How many hits do you,,4_9hours.mp4,1,6
"I'm a big boy.
I'm a big boy.
I'm a big boy.
Jaw cannon?
It's trash.
Don't debate it.
It takes forever to reload.
Yeah, but it takes forever to reload.
I'm gonna get the fucking tower.
I'm gonna hit the second tower.",Gonna get the Grace.,,4_9hours.mp4,1,8
This run is fun.,It kinda is.,,4_9hours.mp4,1,2
"Disconnect.
I'm only level 3.","Yeah, but you can level up a lot, right?",,4_9hours.mp4,1,2
"Okay, door is open.
Handle is not lit.
Okay.",Oh my god.,,4_9hours.mp4,1,4
What?,When,,4_9hours.mp4,1,10
"I need some towers.
I feel a shit.",I don't like the Wilder.,,4_9hours.mp4,1,12
"I feel like Wilder
is just
doesn't excel at anything. It's just basic.",Yeah.,,4_9hours.mp4,1,2
"I agree.
It's a good combo though with
Iron Eye, I think.
Everything is a good combo with Iron Eye though.",Yeah.,,4_9hours.mp4,1,2
Bring back Iron Eye.,Bring back our Baby,,4_9hours.mp4,1,2
"Bring back
winning team comp.
Baba.
Bring the Baba back.
Baba ganoush.","Wait, Tom.",,4_9hours.mp4,1,7
What?,I have a talisman for you.,,4_9hours.mp4,1,2
"I'm just gonna keep it.
I need to go to the
shop man.
Shop mister.
I need to see the shop guy.",Who are you?,,4_9hours.mp4,1,2
"No, I can't get to him.",Smithing stone two?,,4_9hours.mp4,1,2
"I need both
smithing stones.
Did he have a smithing stone too?
That's crazy.
Where's my talisman?",I just dropped it.,,4_9hours.mp4,1,2
"Merci.
I have no idea where it is actually.
Why would you not know?
Gili, what the fuck?
I didn't
pick it up.
Why would you not pick it up?
I may have picked it up.
Accidentally though.",I dropped another one.,,4_9hours.mp4,1,6
"Invisible.
Why are you not invisible?
I'm using my bad weapon.
Stupid.",I feel like the damage is so bad.,,4_9hours.mp4,1,4
"That's a treasure.
Now the tombstone is in the way of my spell.
It's expensive for a thing like that.
Why are you focusing me?
I'm squishy.
Focus that tank.
He's going to explode, isn't he?
Focus.
How would I know that he's going to explode?
Nobody told me.
Payback.
He's going to explode.
More important.
I laid down my life to save hers.
Nobody told me that.
I laid down my life to pick up Gili.","Yeah, same.",,4_9hours.mp4,1,2
"Are you crying? Are you hysterical?
Are you fucking lobotomy?
How did that die?
He didn't even explode.
Let me kill him.
Please let me kill him.
Why am I not...",I think our run is just fucked.,,4_9hours.mp4,1,2
"I'm not even in it.
He's actually taking damage.
Can you reconnect?",He's dying.,,4_9hours.mp4,1,2
"No, not you.
The boss is dying slowly.
Look at the stream.
Streaming?",You actually can see everything.,,4_9hours.mp4,1,2
"Oh, yeah.",He's literally...,,4_9hours.mp4,1,2
well well well repulsed what the what the fuck,But there's no grace everything is just fucked,,4_9hours.mp4,1,7
wait let's check it i think we're in a weird limbo yeah yeah,this is the supernatural purgatory ,,4_9hours.mp4,1,8
"isn't it yeah
but did you leave because you died and that said
it just took me back to the main to the lobby area thing
but because of a network issue or because of um actually i don't know just
they're just losing the game i'm losing the game yeah okay there's no grace","There's no grace, the graces are all offline",,4_9hours.mp4,1,7
wait can you just return to title menu you don't have to,i just wanted to reload the whole game reset the whole game because it was so buggy,,4_9hours.mp4,1,3
Ironeye,Ironeye,,4_9hours.mp4,1,10
i devoured the fucking calzone it was so good actually very good i think it was the first,yeah my pizza was also really fucking good i couldn't like finish,,4_9hours.mp4,1,7
"listen listen i can't reassemble it i just don't want to
so if you're gonna throw it away anyways i can do that for you too",mhmm,,4_9hours.mp4,1,3
what are you talking about you are breaking you're the one who's breaking controllers,i've never done that in my whole life,,4_9hours.mp4,1,5
"oh fuck there was way too much hot sauce
wait is there too much hot sauce
am i going insane might be am i speaking to myself might be",um i'm looking,,4_9hours.mp4,1,6
hands are full with things that are more important it seems ,yeah pizza i'm busy pizza pizza bread,,4_9hours.mp4,1,5
"piece of this ass all right
got him
hmm hmm i need to piss be right back yeah i'm gonna piss too
jasrin",okay,,4_9hours.mp4,1,18
"oh
i'm back
beat tommy this race
how",i don't understand,,4_9hours.mp4,1,0
"i really should do the remembrances
back",okay,,4_9hours.mp4,1,17
"one where the boat guy spawns
i want to fight the boat guy",the boat guy yeah that was the sentient past actually,,4_9hours.mp4,1,2
perfect,i want to fight the boat guy,,4_9hours.mp4,1,3
"fuck you
we already started this run
what about missing they gifted three subs",do i have to play the same dude twice in a row,,4_9hours.mp4,1,17
for morale,"Nein, aber vielen Dank für drei Gifted Subs, für Klassensprecher Nordpola, zwei Menschen, die wir actually kennen.",,4_9hours.mp4,1,3
"Aber was wissen wir über sie?
Sind sie wirklich real? Sind sie AI? Sind sie nur ein großes Sprachmodell?",Die Kirchen sind so verdammt. Ich verspreche es dir.,,4_9hours.mp4,1,9
"Ja, da sind sie.","Okay, lasst uns zur Kirche gehen.",,4_9hours.mp4,1,3
Dann gehen wir zur Kirche.,Vergiss die Kirche nicht.,,4_9hours.mp4,1,1
Bist du jemals in der Kirche?,Bring mich zur Kirche.,,4_9hours.mp4,1,3
Hör auf mich zu blockieren!,Hör auf!,,4_9hours.mp4,1,2
"Oh mein Gott.
Ist er da?
Oh mein Gott.
Warte, was ist mit ihm?
Schöner Schwert.
Verpiss dich, Sir.
Schöner Schwert.
Verdammte Scheiße.
Nein, ich werde dich nicht mit deinem großen Schild und Speer kämpfen.
Verdammt nochmal.
Ich werde deine dummen Spiele nicht spielen.","Warte, sind die da unten? Ja, hier.",,4_9hours.mp4,1,7
"Ja.
Oh mein Gott, ich liebe das große Schwert.
Verdammte Scheiße.
Verdammte Scheiße.
Verbessert, verbessert.
Teleportiert.
Schön, schön, schön.
Wir haben ihn verletzt. Wir haben ihn verletzt.
Wir haben ihn verletzt.
Oh, weniger wahrscheinlich.
Weniger wahrscheinlich, dass du getargetiert wirst.
Ich bekomme das für dich, Juni.",Ja. Ja.,,4_9hours.mp4,1,2
"Warte, das bedeutet, dass ich mehr wahrscheinlich getargetiert werde.
Ich hasse das.
Nun.
Entschuldige.
Das macht nichts für mich.","Ja, für mich auch nicht.",,4_9hours.mp4,1,2
"Ich habe es auch genommen.
Obwohl ich es gerade gesagt habe.
Ich bin ein Idiot.
Das ist eine dumme Kirche.
Bin ich blind?
Das ist nicht mein Ding.
Oh, ich bin tot.
Ihr alle sterben.
Bam.
Ich habe den Fokus verloren auf das, was mir wichtig ist.",Die Räder des Schmerzes.,,4_9hours.mp4,1,4
"Es gibt einen gegräften Skion.
Skion.
Ja, verdammt ihn.
Sprecher im Übrigen.
Ja.
Verdammt euch.
Ich habe das noch nie in meinem Leben gesagt.
Ich verlasse es nicht.",Kirche.,,4_9hours.mp4,1,16
"Ich komme zu euch.
Warte.",Welche Kirche hast du gepinkelt?,,4_9hours.mp4,1,1
"Danach werde ich eine Turre suchen.
Turre, Turre, Turre.
Nein, das ist einer dieser dummen Camps mit den Katzen, die scheiße sind.
Ich hoffe, es gibt eine Turre.
In der zweiten Zone.
Ich werde das schießen.
Ich brauche es nicht.
Ich werde die zweite Zone-Turre schießen.
Kontrovers.
Ich werde...
Ich werde meinen.
Es gibt eine Turre in der zweiten Zone.
Wo bist du?
Bist du unter mir?
Nein, nicht unter mir, Sir.
Ich meine, ja.
Ah, in der Turre sind wir.
Woher kommst du, du kleiner Scheiß?
Es kann nicht sein, was du meintest, aber es ist, was du sagst.
Es ist, was ich meinte.
Ich werde den Baum nehmen und versuche mein Bestes, ihn zu verpissen.
Ich werde es nicht bekommen, Bruder.
Okay, okay, okay.
Ich werde zu diesem Dorf gehen.
Da gibt es Stäbchen, weil ich einen verdammt benötige.
Ich werde einen Stäbchen finden.
Ich werde einen Stäbchen finden.
Nein, du hast den falschen Baum genommen.
Verdammt, du Bär.
Verdammt.
Verdammt, hey.
Okay, hier ist ein Schmiedstiel in der Mine.
Warte, ich komme.
Warte.
Hallo, wo ist der Schmiedstiel?
Innerhalb.
Hey, nimm den Scheiß, du dummer Idiot.
Nein.
Ich will nicht.
Ich will nicht.
Ich will nicht.
Ich will nicht.
Mach es.
Nein, nein, nein, nein, nein.
Du wirst tun, was ich sage, solange du deine Füße auf mein Tisch stellst.
Ich wünschte, wir hätten...
...einen Stäbchen-Schmiedstiel.
Das wäre nett.
Ich wünschte, ich hätte einen Stäbchen.
Ich wünschte, ich hätte einen Stäbchen.
Bruder.
Es gab Stäbchen hier.
Stäbchen.
Wo?
Stäbchen. In der Grotte, nicht wahr?
Ich schwöre.
Oh nein.
Stäbchen.
Ich habe gelacht. Komm zurück.
Du bist ein Opfer. Ich laufe gerade in Runden.
Verdammt.
Oh warte, da ist einer.
Verdammt.
Der hier, der hier.
Oh nein, da ist keiner.
Entschuldige.
Ich werde dir deine Füße auf den Tisch stellen.
Wenn du mir glaubst.
Ich habe versucht, dich zu verstehen.
Ja, warum würde jemand Ghillie glauben?
Du bist abseits von den Worten.
Ich bin der ultimative Gasleiter.
C-Strike-Rückwärts-Psychologie.
Denn der ultimative Gasleiter ",i'm literally i just picked up tom,,4_9hours.mp4,1,7
i didn't realize i can't look um stupid cop bro it's the ping,yeah yeah it was the ping ,,4_9hours.mp4,1,10
"thank you for the tip if i was gilly i would complain now but i am not Gilly
what are you trying to say here and you keep complaining i have never complained
lock on to people i lock in and on all the time what are you two
german fucking gas lighters
you guys love gas don't you
oh my fucking god you asshole
he he where's the fucking guy well at least not all oh there's smoke have criminal ancestors
fucking australian
i'm a convict wrongly oh i can't even get the fucking smoke
fuck at least none of my ancestors were deported uh my ancestors just wanted some bread
hungry
yeah well it's just a sign of weakness weakness of the body",uh here's space consume less fp,,4_9hours.mp4,1,4
"guys we gotta make this one count yeah
get fucked again",who is in there what is in there it ,,4_9hours.mp4,1,2
why are they even why do they even exist,for real for real,,4_9hours.mp4,1,3
what's that,what i don't know what you're talking about,,4_9hours.mp4,1,5
it's a huge fire,if i get yeeted on by another giant again i'm just gonna,,4_9hours.mp4,1,8
