text,language,source,timestamp,line 
"Wenn wir alle drauf gehen, schon.",,4_9hours.mp4,02:02:09,5372
Bam!,,4_9hours.mp4,02:02:14,5374
"Ja, auf jeden Fall.",,4_9hours.mp4,02:02:28,5377
Ganz unbedingt.,,4_9hours.mp4,02:02:30,5378
Eine Grace.,,4_9hours.mp4,02:02:34,5379
Und da geh ich jetzt auch hin.,,4_9hours.mp4,02:02:36,5380
Weil ich hab ja arschviele Runen.,,4_9hours.mp4,02:02:38,5381
Ah! Warum geht der auf mich?,,4_9hours.mp4,02:02:46,5383
Ich hab ihn nicht mal gehauen.,,4_9hours.mp4,02:02:48,5384
Ich hab halt keine...,,4_9hours.mp4,02:02:59,5387
Dankeschön für den Hype-Train.,,4_9hours.mp4,02:03:11,5390
"Vielen, vielen Dank.",,4_9hours.mp4,02:03:13,5391
"Ah ja, Unsterblichkeit.",,4_9hours.mp4,02:03:15,5392
"Ja, ja, ja.",,4_9hours.mp4,02:03:17,5393
Leveln.,,4_9hours.mp4,02:03:21,5395
Looten und leveln.,,4_9hours.mp4,02:03:23,5396
"Ja, same.",,4_9hours.mp4,02:03:33,5399
Ich bin Level 13.,,4_9hours.mp4,02:03:35,5400
"Imagine, wir wären Level 30",,4_9hours.mp4,02:03:45,5405
bevor wir Tag 3 sind.,,4_9hours.mp4,02:03:47,5406
Wär schön.,,4_9hours.mp4,02:03:59,5412
"Oder Items,",,4_9hours.mp4,02:04:03,5413
die dir noch mal 2 Minuten geben.,,4_9hours.mp4,02:04:05,5414
"Die selten droppen, aber du kannst sie haben.",,4_9hours.mp4,02:04:09,5416
Hello!,,4_9hours.mp4,02:04:13,5417
Welcome!,,4_9hours.mp4,02:04:15,5418
"Ja, Digger.",,4_9hours.mp4,02:04:29,5423
Au!,,4_9hours.mp4,02:04:31,5424
What the fuck?,,4_9hours.mp4,02:04:33,5425
Alle.,,4_9hours.mp4,02:04:35,5426
Wo schickst du alle jetzt?,,4_9hours.mp4,02:04:39,5427
Nice.,,4_9hours.mp4,02:04:41,5428
Beautiful.,,4_9hours.mp4,02:04:49,5430
So.,,4_9hours.mp4,02:04:51,5431
Okay.,,4_9hours.mp4,02:04:57,5434
"Nee, nee.",,4_9hours.mp4,02:05:07,5438
"Nee, nee.",,4_9hours.mp4,02:05:09,5439
Au!,,4_9hours.mp4,02:05:35,5446
Der aussieht wie Eldenbeast.,,4_9hours.mp4,02:05:41,5449
Keine Ahnung.,,4_9hours.mp4,02:05:43,5450
Ich kann mir die Namen nicht merken.,,4_9hours.mp4,02:05:45,5451
Fuck off!,,4_9hours.mp4,02:06:07,5458
Au!,,4_9hours.mp4,02:06:13,5459
Au!,,4_9hours.mp4,02:06:19,5460
"Okay, das ist mein erster Heal,",,4_9hours.mp4,02:06:23,5461
actually.,,4_9hours.mp4,02:06:25,5462
"So, I use this.",,4_9hours.mp4,02:06:27,5463
What the fuck?,,4_9hours.mp4,02:06:35,5466
German.,,4_9hours.mp4,02:06:37,5467
"Ja, okay.",,4_9hours.mp4,02:06:39,5468
My spin.,,4_9hours.mp4,02:06:57,5474
My spinny boy.,,4_9hours.mp4,02:06:59,5475
Au!,,4_9hours.mp4,02:07:03,5476
The other spinny boy got me.,,4_9hours.mp4,02:07:05,5477
Sorry.,,4_9hours.mp4,02:07:07,5478
"Oh, Tom.",,4_9hours.mp4,02:07:15,5480
Oh mein Gott.,,4_9hours.mp4,02:07:17,5481
Lock on!,,4_9hours.mp4,02:07:19,5482
"Ja, ja, ja, ja.",,4_9hours.mp4,02:07:21,5483
Nee.,,4_9hours.mp4,02:07:23,5484
"Ja, nee.",,4_9hours.mp4,02:07:25,5485
"Ja, gemacht.",,4_9hours.mp4,02:07:29,5487
"Ach, ein Eul.",,4_9hours.mp4,02:07:59,5497
"Das Ding, da war eine Schlange.",,4_9hours.mp4,02:08:03,5499
"Ja, ich weiß nicht.",,4_9hours.mp4,02:08:23,5507
"Ich hab das Gefühl, ich mach nicht viel Damage.",,4_9hours.mp4,02:08:27,5509
Ja.,,4_9hours.mp4,02:08:29,5510
"Okay, dann mach das.",,4_9hours.mp4,02:08:33,5512
Stop!,,4_9hours.mp4,02:08:35,5513
Oh!,,4_9hours.mp4,02:08:37,5514
Oh mein Gott!,,4_9hours.mp4,02:08:39,5515
"Ja, ich will ihn mal ausprobieren.",,4_9hours.mp4,02:08:45,5517
Wir sind noch nicht bis zu ihm gekommen.,,4_9hours.mp4,02:08:49,5518
Also wir haben bis jetzt den ersten geschafft,,4_9hours.mp4,02:08:51,5519
"und den zweiten, den Gaping Jaw.",,4_9hours.mp4,02:08:53,5520
And that's it.,,4_9hours.mp4,02:08:55,5521
"Ja, that's it.",,4_9hours.mp4,02:08:57,5522
"Ja, die geben wirklich selten Waffen.",,4_9hours.mp4,02:09:09,5525
Also bei den zweiten Bossen sind es voll oft...,,4_9hours.mp4,02:09:17,5528
Ich seh nur Link!,,4_9hours.mp4,02:09:23,5531
Das ist so schlimm!,,4_9hours.mp4,02:09:25,5532
Wir sind richtig krass,,4_9hours.mp4,02:09:27,5533
"auf eurer Weltenlänge, Alter.",,4_9hours.mp4,02:09:29,5534
Eine Braincell.,,4_9hours.mp4,02:09:31,5535
"Ja, aber ich streame es nicht immer.",,4_9hours.mp4,02:11:28,5571
Ich streame normalerweise jeden Sonntag.,,4_9hours.mp4,02:11:30,5572
Ich hatte in den letzten Wochen viel Stress.,,4_9hours.mp4,02:11:32,5573
Aber...,,4_9hours.mp4,02:11:35,5574
"Normalerweise streame ich Sonntag und Mittwoch, je nachdem, wie lange die Arbeit dauert.",,4_9hours.mp4,02:11:37,5575
Ne.,,4_9hours.mp4,02:12:04,5581
Eigentlich nicht.,,4_9hours.mp4,02:12:07,5582
Ein.,,4_9hours.mp4,02:12:18,5584
Ich spielte Elden Ring Nightmare fast jeden Tag.,,4_9hours.mp4,02:12:21,5585
"Oida, wo ist zum Teufel?",,4_9hours.mp4,02:12:32,5587
Da ist der Deal.,,4_9hours.mp4,02:12:35,5588
Same.,,4_9hours.mp4,02:12:40,5591
Ich werde gefuckt.,,4_9hours.mp4,02:12:46,5594
Da links.,,4_9hours.mp4,02:12:54,5598
Never.,,4_9hours.mp4,02:13:08,5603
Sweet Content for free?,,4_9hours.mp4,02:13:17,5606
"Ich weiß nicht, wie man das sagt.",,4_9hours.mp4,02:13:37,5614
"Hey, sieht aber voll cool aus.",,4_9hours.mp4,02:13:46,5617
Ist es trotzdem Blitz?,,4_9hours.mp4,02:13:52,5619
Wir sind gefuckt.,,4_9hours.mp4,02:14:00,5622
Wir sind überquallt.,,4_9hours.mp4,02:14:23,5627
"Woah, die explodieren!",,4_9hours.mp4,02:14:24,5628
"Ich habe eine Range von drei Meter, will meinen Scheiß.",,4_9hours.mp4,02:15:04,5640
Aber er ist pretty hier.,,4_9hours.mp4,02:15:13,5643
Au!,,4_9hours.mp4,02:15:15,5644
You stupid bitch!,,4_9hours.mp4,02:15:16,5645
Er ist pretty hier.,,4_9hours.mp4,02:15:19,5646
Ich bin schlafen gegangen.,,4_9hours.mp4,02:15:22,5648
"Wakey, wakey!",,4_9hours.mp4,02:15:26,5649
For real.,,4_9hours.mp4,02:15:36,5654
Dann!,,4_9hours.mp4,02:15:38,5655
Ja.,,4_9hours.mp4,02:15:50,5659
"Well, I spun the wheel.",,4_9hours.mp4,02:15:51,5660
I got damaged.,,4_9hours.mp4,02:16:01,5663
I damaged him.,,4_9hours.mp4,02:16:03,5664
Did you see that?,,4_9hours.mp4,02:16:04,5665
Two percent.,,4_9hours.mp4,02:16:07,5667
Two percent of damage.,,4_9hours.mp4,02:16:08,5668
Aua.,,4_9hours.mp4,02:16:12,5670
Aua.,,4_9hours.mp4,02:16:15,5671
Yes!,,4_9hours.mp4,02:16:19,5672
Oh ja.,,4_9hours.mp4,02:16:22,5674
I'm stabbing his face.,,4_9hours.mp4,02:16:23,5675
I kicked him in the nuts.,,4_9hours.mp4,02:16:24,5676
Bleib liegen.,,4_9hours.mp4,02:16:25,5677
Bleib liegen.,,4_9hours.mp4,02:16:26,5678
also ich find den jetzt nicht irgendwie,,4_9hours.mp4,02:16:34,5680
Erfällt mir selber so ne Krawalle.,,4_9hours.mp4,02:16:35,5681
"Ich hab das Gefühl, dass der übermachbar ist.",,4_9hours.mp4,02:16:55,5683
Er ist halt nervig.,,4_9hours.mp4,02:16:57,5684
"Oh mein Gott, das macht Schaden.",,4_9hours.mp4,02:17:01,5688
Steh auf!,,4_9hours.mp4,02:17:02,5689
Stern.,,4_9hours.mp4,02:17:06,5690
Jawohl.,,4_9hours.mp4,02:17:10,5692
Vielen Dank.,,4_9hours.mp4,02:17:11,5693
Liebchen.,,4_9hours.mp4,02:17:12,5694
So viele Quallen.,,4_9hours.mp4,02:17:13,5695
So viele Quallen.,,4_9hours.mp4,02:17:14,5696
So viele Quallen.,,4_9hours.mp4,02:17:15,5697
Ah!,,4_9hours.mp4,02:17:17,5698
Boomba.,,4_9hours.mp4,02:17:21,5701
Boomba.,,4_9hours.mp4,02:17:22,5702
Leave me alone.,,4_9hours.mp4,02:17:25,5703
This is the water.,,4_9hours.mp4,02:17:32,5708
Hold.,,4_9hours.mp4,02:17:35,5709
Bro.,,4_9hours.mp4,02:17:40,5710
Was für Kackwellen.,,4_9hours.mp4,02:17:41,5711
Ich erwische ihn.,,4_9hours.mp4,02:17:50,5712
Ich erwische ihn nicht.,,4_9hours.mp4,02:17:51,5713
Ich erwische ihn nicht.,,4_9hours.mp4,02:17:52,5714
Bro.,,4_9hours.mp4,02:17:53,5715
Ja!,,4_9hours.mp4,02:18:13,5725
What?,,4_9hours.mp4,02:18:28,5733
Ich explodiere die komplette Arsenas.,,4_9hours.mp4,02:18:32,5736
I cast Adam Bomb.,,4_9hours.mp4,02:18:34,5737
Ja.,,4_9hours.mp4,02:18:36,5739
Ich bin noch im Fight.,,4_9hours.mp4,02:18:39,5741
Hä?,,4_9hours.mp4,02:18:41,5742
Hä?,,4_9hours.mp4,02:18:42,5743
Ich bin jetzt so aufgestanden.,,4_9hours.mp4,02:18:43,5744
Good luck.,,4_9hours.mp4,02:18:49,5749
Have fun.,,4_9hours.mp4,02:18:50,5750
Viel Spaß.,,4_9hours.mp4,02:18:51,5751
Okay.,,4_9hours.mp4,02:19:05,5758
We spin the wheel.,,4_9hours.mp4,02:19:06,5759
"Thank you, game.",,4_9hours.mp4,02:19:08,5760
"Okay, Random Button Sabotage ist jetzt aktiv.",,4_9hours.mp4,02:19:24,5767
"Ja, doch stimmt.",,4_9hours.mp4,02:19:33,5773
"Aber da bist du halt aufgestanden, während Gilly hingefallen ist, basically.",,4_9hours.mp4,02:19:35,5775
Du hast Random Button Sabotage.,,4_9hours.mp4,02:19:41,5776
Ja.,,4_9hours.mp4,02:19:42,5777
Hier.,,4_9hours.mp4,02:19:43,5778
Ist an.,,4_9hours.mp4,02:19:45,5780
Du.,,4_9hours.mp4,02:19:47,5781
Okay.,,4_9hours.mp4,02:19:50,5782
Tschüss again.,,4_9hours.mp4,02:19:57,5783
Okay.,,4_9hours.mp4,02:19:58,5784
"So, Duchess Run mit Random Buttons.",,4_9hours.mp4,02:20:00,5785
Executor?,,4_9hours.mp4,02:20:17,5788
"Doch, 35.000 für nen Skin.",,4_9hours.mp4,02:20:25,5791
"Okay, auch mit Random Button Sabotage.",,4_9hours.mp4,02:20:28,5792
"Das heißt, die nächsten zwei Runden haben wir Random Button Sabotage.",,4_9hours.mp4,02:20:30,5793
Und einmal mit Duchess und einmal mit Executor.,,4_9hours.mp4,02:20:33,5794
Wird supergeil!,,4_9hours.mp4,02:20:37,5796
Wenn Bush da ist und das die ganze Zeit spammt.,,4_9hours.mp4,02:20:39,5797
To anyone who's new.,,4_9hours.mp4,02:20:41,5798
We have Random Button Sabotage.,,4_9hours.mp4,02:20:43,5799
That's like a Channel Point Redeem.,,4_9hours.mp4,02:20:45,5800
"If you redeem that, you will press a random button on my keyboard.",,4_9hours.mp4,02:20:47,5801
"So you might force me to heal, to attack, to use my ultimate, to use my skills, to open the map even if I don't want to.",,4_9hours.mp4,02:20:51,5802
"Open my inventory, stuff like that.",,4_9hours.mp4,02:21:03,5803
Annoying sounds.,,4_9hours.mp4,02:21:18,5808
"Ja, Wer wird Millionär ist 0.",,4_9hours.mp4,02:21:21,5809
"Nee, 0 ist der Furz.",,4_9hours.mp4,02:21:28,5811
Wer wird Millionär müsste ich...,,4_9hours.mp4,02:21:30,5812
"Ist auch drin, das ist der Stern.",,4_9hours.mp4,02:21:32,5813
"Ist auch drin, ich muss nur erst mein Soundboard starten, ey.",,4_9hours.mp4,02:21:35,5814
What?,,4_9hours.mp4,02:21:40,5815
"Okay, anyone else who wants to join?",,4_9hours.mp4,02:21:42,5816
"Okay, ja. Soundboard is on.",,4_9hours.mp4,02:22:03,5821
"Do whatever you wish, I'm a newbie here.",,4_9hours.mp4,02:22:08,5822
"Oh no, wait, I'm not going to start matchmaking.",,4_9hours.mp4,02:22:17,5825
Starting a moment deals lightning damage.,,4_9hours.mp4,02:22:26,5827
I'll take that.,,4_9hours.mp4,02:22:34,5828
"Ich denk, Flo ist noch am essen.",,4_9hours.mp4,02:22:44,5830
Okay.,,4_9hours.mp4,02:22:49,5831
I'll get something nice to eat.,,4_9hours.mp4,02:22:51,5832
Tom?,,4_9hours.mp4,02:22:53,5833
Tom gone.,,4_9hours.mp4,02:22:56,5834
I wanna order pizza.,,4_9hours.mp4,02:22:58,5835
"Ja, ich will halt auch mal was richtig Fettiges bestellen.",,4_9hours.mp4,02:23:20,5837
I swear to God.,,4_9hours.mp4,02:23:25,5838
Hör auf.,,4_9hours.mp4,02:23:31,5840
"Ich darf in Passau bei einem Lieferanten nicht mehr bestellen,",,4_9hours.mp4,02:23:49,5847
weil ich so eine beschissene Review abgegeben hab.,,4_9hours.mp4,02:23:55,5848
"Ich glaub, der Typ, der geliefert hat, war besoffen oder so.",,4_9hours.mp4,02:24:00,5849
"Der hat's einfach nicht geschafft, zu unserer Haustür zu finden.",,4_9hours.mp4,02:24:03,5850
"Und hat dann die ganze Zeit versucht,",,4_9hours.mp4,02:24:06,5851
beim Nachbarn am Tor zu rütteln.,,4_9hours.mp4,02:24:08,5852
"Und war so, ich komm hier nicht rein, ich komm hier nicht durch.",,4_9hours.mp4,02:24:10,5853
Hier ist ja nicht offen.,,4_9hours.mp4,02:24:13,5854
Und ich steh vor meiner Haustür ganz woanders.,,4_9hours.mp4,02:24:15,5855
Woanders weg vom Tor.,,4_9hours.mp4,02:24:18,5856
"Und ich war so, Bro, ich bin hier.",,4_9hours.mp4,02:24:20,5857
Du musst nicht durchs Tor.,,4_9hours.mp4,02:24:22,5858
Und er hat nicht aufgehört zu rütteln.,,4_9hours.mp4,02:24:24,5859
"Hello, Conny, mein Name ist Tee.",,4_9hours.mp4,02:24:27,5860
"Danke für den Follower. Schön, dass du da bist.",,4_9hours.mp4,02:24:29,5861
"Tell me, what did you do? Hast du die Food geholt?",,4_9hours.mp4,02:24:32,5862
Hast du die Food geholt?,,4_9hours.mp4,02:24:36,5864
"Fuck, ich will was zu essen bestellen.",,4_9hours.mp4,02:24:41,5866
You know what?,,4_9hours.mp4,02:24:50,5867
Okay. Okay.,,4_9hours.mp4,02:24:54,5869
I'll do that then.,,4_9hours.mp4,02:24:57,5870
Aber wo?,,4_9hours.mp4,02:24:59,5871
Pizza?,,4_9hours.mp4,02:25:06,5872
It's pizza time.,,4_9hours.mp4,02:25:09,5873
Es ist wirklich Pizza time.,,4_9hours.mp4,02:25:11,5874
"Äh, Pizza.",,4_9hours.mp4,02:25:13,5875
Pizza.,,4_9hours.mp4,02:25:17,5877
Ich will irgendwie eine Quattro...,,4_9hours.mp4,02:25:38,5883
Formaggi.,,4_9hours.mp4,02:25:41,5884
Omelette. Pizza-Omelette.,,4_9hours.mp4,02:25:45,5885
"Mit Hackfleisch, macht ja gar keinen Sinn.",,4_9hours.mp4,02:25:47,5886
Wo ist denn Quattro Formaggi?,,4_9hours.mp4,02:25:54,5887
Gorgonzola.,,4_9hours.mp4,02:25:57,5888
"Nee, Quattro Formaggi.",,4_9hours.mp4,02:26:00,5889
In Riesig.,,4_9hours.mp4,02:26:02,5890
"Eine Family Pizza, Quattro Formaggi?",,4_9hours.mp4,02:26:04,5891
"Warte, was ist denn der Mindestbestellwert?",,4_9hours.mp4,02:26:06,5892
100 Euro.,,4_9hours.mp4,02:26:08,5893
"Äh, nee, 20 Euro.",,4_9hours.mp4,02:26:14,5895
"Warten Sie, äh, Group Order.",,4_9hours.mp4,02:26:16,5896
Invito.,,4_9hours.mp4,02:26:20,5897
Sendo.,,4_9hours.mp4,02:26:22,5898
Let's go. 6% Geld.,,4_9hours.mp4,02:26:26,5900
"Ja, perfekt.",,4_9hours.mp4,02:26:32,5903
"Familienpizza mit 5 Zutaten nach Wahl,",,4_9hours.mp4,02:26:44,5906
"2 Flaschen, 1 Liter alkoholfreier Getranke",,4_9hours.mp4,02:26:47,5907
und klein gemischter Salat.,,4_9hours.mp4,02:26:50,5908
Heute haben die eine Calzone.,,4_9hours.mp4,02:26:53,5909
Snacks.,,4_9hours.mp4,02:27:00,5910
Pommers.,,4_9hours.mp4,02:27:03,5911
Schimken-Nuggers.,,4_9hours.mp4,02:27:05,5912
Kalamari-Ring mit Salat.,,4_9hours.mp4,02:27:07,5913
Nur ein Ring.,,4_9hours.mp4,02:27:10,5914
Auf Salat.,,4_9hours.mp4,02:27:12,5915
Gib mir bitte ein Kalamari-Ring für 11 Euro mit Salat.,,4_9hours.mp4,02:27:14,5916
"Ja, find ich gut.",,4_9hours.mp4,02:27:19,5917
Find ich super.,,4_9hours.mp4,02:27:21,5918
No.,,4_9hours.mp4,02:27:25,5920
Barcelona.,,4_9hours.mp4,02:27:31,5923
Er heißt Augur.,,4_9hours.mp4,02:27:37,5925
Die Expedition heißt Augur.,,4_9hours.mp4,02:27:39,5926
Ich hab nicht mal scheiße gelabert.,,4_9hours.mp4,02:27:41,5927
Nee.,,4_9hours.mp4,02:27:56,5932
Sollen wir Equilibrious Beast machen?,,4_9hours.mp4,02:27:58,5933
Eigentlich sollten wir mit Sentient Pest mal.,,4_9hours.mp4,02:28:03,5935
"Ja, dann machen wir Augur weiter.",,4_9hours.mp4,02:28:06,5936
Das ist ja voll wack auf Deutsch.,,4_9hours.mp4,02:28:13,5939
Aha.,,4_9hours.mp4,02:28:24,5941
"Riss im Nebel macht Sinn, ja.",,4_9hours.mp4,02:28:34,5946
Fischer in the Fog.,,4_9hours.mp4,02:28:36,5947
Fischer! Fischer im Nebel.,,4_9hours.mp4,02:28:38,5948
Das stimmt doch gar nicht.,,4_9hours.mp4,02:28:42,5950
"Bei mir ist immer noch bei 8,50.",,4_9hours.mp4,02:28:44,5951
"Ah, jetzt. Aber es reicht nicht. Wir brauchen noch 2,50.",,4_9hours.mp4,02:28:49,5953
Kacke.,,4_9hours.mp4,02:28:55,5955
Das kriegen wir hin.,,4_9hours.mp4,02:28:57,5956
Pieser.,,4_9hours.mp4,02:28:59,5957
Pizzabrot. Ich bestelle ein Pizzabrot.,,4_9hours.mp4,02:29:01,5958
Pizzabrot.,,4_9hours.mp4,02:29:03,5959
Mit Tomatensoße.,,4_9hours.mp4,02:29:05,5960
"Nee, mit Knoblauch-Petit.",,4_9hours.mp4,02:29:07,5961
"Jetzt hast du die Gruppe verlassen, ja.",,4_9hours.mp4,02:29:09,5962
Du.,,4_9hours.mp4,02:29:11,5963
"Nee, ich bin nur wieder zurückgegangen.",,4_9hours.mp4,02:29:13,5964
"Ja, aber jetzt ist von dir das Ding nicht mehr drin.",,4_9hours.mp4,02:29:15,5965
Fuck!,,4_9hours.mp4,02:29:19,5967
Commence Expedition.,,4_9hours.mp4,02:29:21,5968
Augur.,,4_9hours.mp4,02:29:23,5969
"Augur, Schmargur.",,4_9hours.mp4,02:29:25,5970
Ich muss halt wieder Duchess spielen.,,4_9hours.mp4,02:29:31,5973
Nächstes Mal bin ich Executor.,,4_9hours.mp4,02:29:33,5974
Ich mag ihn.,,4_9hours.mp4,02:29:41,5977
Ich kann ihn nicht so gut wie ich sollte.,,4_9hours.mp4,02:29:43,5978
Aber ich komm schon klar.,,4_9hours.mp4,02:29:45,5979
"Ich kann nur Recluse, Hawkdude",,4_9hours.mp4,02:29:47,5980
und den Wielder nicht so gut.,,4_9hours.mp4,02:29:51,5981
Ich mag Wielder am meisten.,,4_9hours.mp4,02:29:55,5982
Wieden.,,4_9hours.mp4,02:29:59,5984
ich habe noch nicht von dir jetzt bist du wieder drin so go to check out,,4_9hours.mp4,02:30:00,5985
soll ich bei dir klingeln lassen,,4_9hours.mp4,02:30:27,5988
ich muss noch sachen eingeben,,4_9hours.mp4,02:30:43,5991
der ruft mich an,,4_9hours.mp4,02:31:05,5992
ein login,,4_9hours.mp4,02:31:35,5996
i done did it,,4_9hours.mp4,02:31:46,5999
wo ist die andere kirche?,,4_9hours.mp4,02:31:50,6000
as soon as possible no i've never eaten before i've never eaten in my life,,4_9hours.mp4,02:31:55,6001
wenn man es einmal gemacht hat dann braucht man es immer wieder,,4_9hours.mp4,02:32:09,6003
ja wie nikotin gum,,4_9hours.mp4,02:32:13,6004
ich bin kacke,,4_9hours.mp4,02:32:24,6006
bitte helfen sie mir ich bin zehn meter von euch weg,,4_9hours.mp4,02:32:26,6007
ah vielleicht zehn meter,,4_9hours.mp4,02:32:29,6008
aber hier sind hunde,,4_9hours.mp4,02:32:33,6010
jetzt bin ich von level eins,,4_9hours.mp4,02:32:39,6013
auf level eins,,4_9hours.mp4,02:32:41,6014
ich habe ein hp,,4_9hours.mp4,02:32:53,6020
schade,,4_9hours.mp4,02:32:55,6021
null ausdruck,,4_9hours.mp4,02:32:57,6022
ja same ich bin level null,,4_9hours.mp4,02:33:11,6028
junge das ist richtig scheiße,,4_9hours.mp4,02:33:13,6029
die position wo wir jetzt sind,,4_9hours.mp4,02:33:15,6030
hallo,,4_9hours.mp4,02:33:43,6042
aber,,4_9hours.mp4,02:33:47,6044
hallo ich möchte einfach nur heilen,,4_9hours.mp4,02:34:11,6051
darf man nicht,,4_9hours.mp4,02:34:15,6053
das bist ja gar nicht du,,4_9hours.mp4,02:34:17,6054
du,,4_9hours.mp4,02:34:19,6055
ich fall nur runter,,4_9hours.mp4,02:34:21,6056
ich fall die ganze zeit nur runter,,4_9hours.mp4,02:34:23,6057
junge same und ich sind einfach,,4_9hours.mp4,02:34:31,6060
im kreis die ganze zeit nur runter gefallen,,4_9hours.mp4,02:34:33,6061
das ist ja,,4_9hours.mp4,02:34:41,6065
unerwartet ich geh hier rein,,4_9hours.mp4,02:34:43,6066
i'm on my way,,4_9hours.mp4,02:34:59,6073
fuck das wird knapp,,4_9hours.mp4,02:35:07,6076
oh mein gott ich muss mich heilen,,4_9hours.mp4,02:35:37,6087
hä ich war jetzt die ganze zeit,,4_9hours.mp4,02:35:39,6088
ich hab null hp,,4_9hours.mp4,02:35:41,6089
ich bin einfach nicht gestorben,,4_9hours.mp4,02:35:43,6090
warte hast du gebufft tom,,4_9hours.mp4,02:35:45,6091
ich kann mich nicht mehr heilen,,4_9hours.mp4,02:35:55,6093
junge ich bin down ich wurde von der pflanze angeleckt,,4_9hours.mp4,02:35:57,6094
ja,,4_9hours.mp4,02:36:03,6096
ja,,4_9hours.mp4,02:36:05,6097
ja,,4_9hours.mp4,02:36:07,6098
ja ja ja,,4_9hours.mp4,02:36:09,6099
ich lebe wieder,,4_9hours.mp4,02:36:15,6101
non existent,,4_9hours.mp4,02:36:25,6104
junge,,4_9hours.mp4,02:36:29,6105
ich bin halt level 1,,4_9hours.mp4,02:36:47,6111
das ist ein blumen,,4_9hours.mp4,02:37:21,6117
oh,,4_9hours.mp4,02:37:23,6118
leck mich,,4_9hours.mp4,02:37:25,6119
ah fuck,,4_9hours.mp4,02:37:31,6121
ne leute der ist es nicht,,4_9hours.mp4,02:37:33,6122
ich hab keinen boss loot,,4_9hours.mp4,02:37:35,6123
der ist es einfach nicht,,4_9hours.mp4,02:37:37,6124
ich möchte aufleveln,,4_9hours.mp4,02:37:39,6125
ich möchte einfach mal aufleveln,,4_9hours.mp4,02:37:41,6126
ich bin hier schon in der zone,,4_9hours.mp4,02:37:51,6131
lass mal hier den free boss machen,,4_9hours.mp4,02:37:53,6132
in den ruinen,,4_9hours.mp4,02:37:55,6133
das ist glaube ich ne bessere idee,,4_9hours.mp4,02:37:57,6134
so ich level jetzt auf,,4_9hours.mp4,02:37:59,6135
ja level 4,,4_9hours.mp4,02:38:01,6136
ja das sind wir alle,,4_9hours.mp4,02:38:05,6138
ja eigentlich schon,,4_9hours.mp4,02:38:41,6149
safe,,4_9hours.mp4,02:38:43,6150
na komm,,4_9hours.mp4,02:38:51,6152
alles wacko schmecko,,4_9hours.mp4,02:39:15,6155
ja lass mal gucken was im castle ist,,4_9hours.mp4,02:39:17,6156
oh hi,,4_9hours.mp4,02:39:21,6157
mensch du depp,,4_9hours.mp4,02:39:43,6160
war hier nicht eh gleich ein everjay,,4_9hours.mp4,02:39:49,6161
ja hier,,4_9hours.mp4,02:39:51,6162
lass den mal gleich machen,,4_9hours.mp4,02:39:53,6163
hä war hier nicht so ein,,4_9hours.mp4,02:39:55,6164
da mal gransdorf,,4_9hours.mp4,02:39:59,6166
"Ja, dann lasst es zu dem gehen.",,4_9hours.mp4,02:40:00,6167
"Boah, jetzt wird's noch wilder.",,4_9hours.mp4,02:40:10,6168
Tom hat schon aufgegeben.,,4_9hours.mp4,02:40:20,6169
Hier ist btw. auch gleich noch ein Hippo.,,4_9hours.mp4,02:40:29,6172
Ich versuch jetzt das Hippo.,,4_9hours.mp4,02:40:38,6179
Scheiß drauf.,,4_9hours.mp4,02:40:40,6181
Hippo ist nur einmal im Jahr.,,4_9hours.mp4,02:40:41,6182
Oh.,,4_9hours.mp4,02:40:43,6183
